ID_Alumno,Memoria,Matematicas,Gramatica,Ingles,Geografia,Arte,Ciencia,Logica,Puntuacion_Promedio,Rango
ALU8290,58,46,43,52,56,65,64,42,53.25,2
ALU8291,97,96,100,100,100,100,94,94,97.62,5
ALU8292,52,46,74,97,69,79,71,96,73.0,3
ALU8293,0,7,0,27,13,0,6,23,9.5,1
ALU8294,18,30,38,0,16,21,20,28,21.38,1
ALU8295,92,84,94,69,71,84,66,55,76.88,4
ALU8296,72,52,99,96,79,91,68,100,82.12,4
ALU8297,58,71,68,58,56,49,46,43,56.12,2
ALU8298,57,59,49,33,71,47,52,63,53.88,2
ALU8299,2,4,6,0,0,0,0,14,3.25,1
ALU8300,81,44,62,38,88,86,83,88,71.25,3
ALU8301,89,98,65,70,89,91,81,66,81.12,4
ALU8302,32,30,14,15,32,30,23,37,26.62,1
ALU8303,60,45,61,62,50,52,58,51,54.88,2
ALU8304,51,29,26,45,30,27,50,47,38.12,1
ALU8305,9,13,3,0,2,0,3,0,3.75,1
ALU8306,17,41,17,10,17,12,15,15,18.0,1
ALU8307,35,16,17,0,24,15,2,29,17.25,1
ALU8308,30,35,53,54,46,23,41,33,39.38,1
ALU8309,59,33,68,63,26,25,64,63,50.12,2
ALU8310,42,59,45,57,51,74,48,68,55.5,2
ALU8311,62,36,51,53,67,19,43,54,48.12,2
ALU8312,31,15,19,7,18,20,32,19,20.12,1
ALU8313,20,6,16,11,5,4,11,5,9.75,1
ALU8314,78,41,53,39,53,77,29,39,51.12,2
ALU8315,29,64,32,41,47,45,48,28,41.75,2
ALU8316,44,60,55,25,19,27,54,28,39.0,1
ALU8317,68,76,66,72,67,71,83,95,74.75,3
ALU8318,61,51,42,72,80,89,70,78,67.88,3
ALU8319,74,87,91,94,84,70,91,78,83.62,4
ALU8320,54,42,45,81,37,52,57,38,50.75,2
ALU8321,17,34,9,26,16,14,18,27,20.12,1
ALU8322,65,55,100,100,54,74,76,59,72.88,3
ALU8323,25,31,32,27,32,47,33,33,32.5,1
ALU8324,50,46,44,76,47,55,30,51,49.88,2
ALU8325,17,0,2,18,3,8,0,25,9.12,1
ALU8326,90,82,84,83,73,100,63,67,80.25,4
ALU8327,34,29,0,13,11,40,0,10,17.12,1
ALU8328,86,87,80,91,75,100,96,86,87.62,4
ALU8329,77,84,82,90,96,87,92,78,85.75,4
ALU8330,52,33,49,21,58,35,52,37,42.12,2
ALU8331,60,89,70,84,67,36,91,62,69.88,3
ALU8332,53,76,52,34,57,63,57,42,54.25,2
ALU8333,87,71,88,89,66,88,68,66,77.88,4
ALU8334,42,41,24,54,42,23,45,53,40.5,2
ALU8335,63,96,72,100,80,81,89,88,83.62,4
ALU8336,31,29,40,31,58,39,39,50,39.62,1
ALU8337,90,98,100,71,80,97,100,86,90.25,5
ALU8338,60,40,43,68,31,39,47,47,46.88,2
ALU8339,57,73,51,27,36,35,52,66,49.62,2
ALU8340,76,76,79,54,81,74,77,87,75.5,4
ALU8341,99,97,56,82,78,61,74,42,73.62,3
ALU8342,53,43,54,54,64,69,65,42,55.5,2
ALU8343,19,2,0,23,21,21,0,13,12.38,1
ALU8344,21,43,51,56,63,29,43,68,46.75,2
ALU8345,87,96,83,100,76,82,100,100,90.5,5
ALU8346,81,65,87,71,47,81,55,52,67.38,3
ALU8347,93,89,75,78,91,73,69,87,81.88,4
ALU8348,0,4,0,6,0,18,2,48,9.75,1
ALU8349,51,15,61,47,48,32,43,58,44.38,2
ALU8350,73,71,52,38,64,59,55,51,57.88,2
ALU8351,79,66,90,93,82,78,67,100,81.88,4
ALU8352,0,4,15,28,4,42,8,14,14.38,1
ALU8353,84,100,77,93,72,70,91,72,82.38,4
ALU8354,61,80,38,64,44,63,58,55,57.88,2
ALU8355,13,14,37,4,28,29,35,19,22.38,1
ALU8356,31,42,39,8,41,59,31,23,34.25,1
ALU8357,18,22,21,45,27,50,45,13,30.12,1
ALU8358,27,48,55,53,46,45,37,44,44.38,2
ALU8359,19,0,21,12,15,0,25,8,12.5,1
ALU8360,19,0,20,23,4,0,32,30,16.0,1
ALU8361,94,79,81,82,97,81,59,60,79.12,4
ALU8362,25,21,29,28,21,32,22,0,22.25,1
ALU8363,22,15,44,24,24,43,24,27,27.88,1
ALU8364,44,62,44,11,54,41,44,41,42.62,2
ALU8365,57,44,35,63,57,52,52,46,50.75,2
ALU8366,83,64,58,84,76,95,66,60,73.25,3
ALU8367,48,53,36,21,26,33,56,33,38.25,1
ALU8368,87,52,64,55,80,38,76,60,64.0,3
ALU8369,57,74,40,76,75,77,47,35,60.12,3
ALU8370,5,9,37,35,9,0,14,19,16.0,1
ALU8371,18,33,25,0,28,14,13,25,19.5,1
ALU8372,46,63,38,52,52,51,51,67,52.5,2
ALU8373,28,50,40,36,43,33,24,48,37.75,1
ALU8374,58,59,50,73,73,88,95,71,70.88,3
ALU8375,61,38,71,59,62,97,58,63,63.62,3
ALU8376,35,18,16,26,44,27,25,34,28.12,1
ALU8377,18,36,26,32,39,22,17,8,24.75,1
ALU8378,21,23,3,13,35,25,19,34,21.62,1
ALU8379,72,47,51,70,63,61,47,61,59.0,2
ALU8380,55,41,58,60,53,34,48,25,46.75,2
ALU8381,38,67,31,35,58,41,78,50,49.75,2
ALU8382,15,32,18,5,0,10,42,8,16.25,1
ALU8383,73,71,72,66,63,57,67,77,68.25,3
ALU8384,87,91,87,100,75,75,72,75,82.75,4
ALU8385,27,30,29,17,31,0,31,52,27.12,1
ALU8386,37,53,55,41,43,50,58,65,50.25,2
ALU8387,85,96,85,98,98,88,95,77,90.25,5
ALU8388,29,34,58,46,30,24,43,25,36.12,1
ALU8389,61,69,39,68,75,59,63,67,62.62,3
ALU8390,30,18,27,13,29,13,16,13,19.88,1
ALU8391,52,46,61,54,45,53,44,55,51.25,2
ALU8392,2,20,20,19,16,13,11,13,14.25,1
ALU8393,90,95,100,33,86,82,100,89,84.38,4
ALU8394,79,78,76,100,71,51,75,83,76.62,4
ALU8395,61,74,66,72,81,100,89,71,76.75,4
ALU8396,82,80,64,71,55,60,92,74,72.25,3
ALU8397,56,57,40,95,48,62,43,64,58.12,2
ALU8398,38,56,41,32,37,84,76,62,53.25,2
ALU8399,66,75,86,100,76,76,93,81,81.62,4
ALU8400,98,85,98,100,85,98,100,93,94.62,5
ALU8401,48,58,54,57,57,84,41,55,56.75,2
ALU8402,90,83,67,100,91,64,97,79,83.88,4
ALU8403,48,90,50,42,48,77,47,55,57.12,2
ALU8404,50,61,45,23,50,56,55,40,47.5,2
ALU8405,41,46,30,24,22,38,49,55,38.12,1
ALU8406,22,36,13,43,44,24,20,45,30.88,1
ALU8407,0,0,5,0,5,0,19,0,3.62,1
ALU8408,11,40,43,0,36,50,20,40,30.0,1
ALU8409,78,64,39,49,58,50,26,50,51.75,2
ALU8410,25,57,25,49,38,49,36,56,41.88,2
ALU8411,47,38,38,46,21,37,60,49,42.0,2
ALU8412,75,74,97,100,87,97,100,100,91.25,5
ALU8413,16,27,51,57,40,30,52,35,38.5,1
ALU8414,46,41,44,55,46,24,58,46,45.0,2
ALU8415,18,42,0,14,27,36,12,30,22.38,1
ALU8416,21,42,0,0,9,14,36,43,20.62,1
ALU8417,78,79,77,88,93,86,82,67,81.25,4
ALU8418,54,56,68,61,45,45,65,57,56.38,2
ALU8419,63,68,95,57,78,91,81,63,74.5,3
ALU8420,33,30,4,41,8,25,4,15,20.0,1
ALU8421,65,89,58,61,65,58,61,49,63.25,3
ALU8422,15,54,15,39,20,43,10,13,26.12,1
ALU8423,25,42,14,18,7,20,35,32,24.12,1
ALU8424,7,22,0,26,0,25,10,8,12.25,1
ALU8425,13,29,12,0,12,6,9,4,10.62,1
ALU8426,40,32,22,62,48,33,46,16,37.38,1
ALU8427,23,4,45,0,22,1,11,27,16.62,1
ALU8428,91,93,88,68,98,76,89,86,86.12,4
ALU8429,29,39,44,37,32,25,39,64,38.62,1
ALU8430,31,0,8,7,5,14,16,15,12.0,1
ALU8431,32,20,49,17,13,31,25,23,26.25,1
ALU8432,58,45,61,48,52,48,70,54,54.5,2
ALU8433,0,25,20,0,4,19,1,0,8.62,1
ALU8434,86,74,75,88,76,77,72,62,76.25,4
ALU8435,98,96,100,90,82,84,88,100,92.25,5
ALU8436,0,16,31,43,27,36,26,45,28.0,1
ALU8437,48,69,40,46,37,37,53,31,45.12,2
ALU8438,2,0,0,0,18,34,30,13,12.12,1
ALU8439,60,69,59,76,73,69,62,81,68.62,3
ALU8440,33,23,38,9,48,21,42,23,29.62,1
ALU8441,27,21,39,0,34,27,21,29,24.75,1
ALU8442,37,26,20,0,8,13,14,16,16.75,1
ALU8443,59,67,40,57,86,39,71,66,60.62,3
ALU8444,52,45,50,49,39,58,42,59,49.25,2
ALU8445,13,23,36,0,29,37,36,26,25.0,1
ALU8446,74,57,47,66,75,56,80,75,66.25,3
ALU8447,55,53,77,49,45,66,66,24,54.38,2
ALU8448,85,82,99,84,76,95,64,92,84.62,4
ALU8449,15,18,8,0,19,15,23,15,14.12,1
ALU8450,82,74,62,100,60,89,64,100,78.88,4
ALU8451,39,76,78,66,64,70,43,74,63.75,3
ALU8452,1,16,0,0,0,32,18,10,9.62,1
ALU8453,71,70,59,69,67,49,83,93,70.12,3
ALU8454,24,38,28,71,58,46,53,43,45.12,2
ALU8455,84,74,90,66,90,93,79,93,83.62,4
ALU8456,17,20,35,0,3,0,51,0,15.75,1
ALU8457,54,80,67,60,57,46,72,54,61.25,3
ALU8458,32,46,51,38,45,15,29,29,35.62,1
ALU8459,93,78,86,100,92,91,66,88,86.75,4
ALU8460,44,46,35,61,39,28,32,17,37.75,1
ALU8461,82,86,76,100,89,72,68,67,80.0,4
ALU8462,80,96,84,61,78,100,73,87,82.38,4
ALU8463,22,23,20,10,30,35,8,8,19.5,1
ALU8464,53,82,75,62,77,66,68,87,71.25,3
ALU8465,96,86,91,100,100,97,88,100,94.75,5
ALU8466,37,20,23,38,23,24,17,30,26.5,1
ALU8467,54,20,69,67,44,20,71,47,49.0,2
ALU8468,43,59,73,61,50,55,49,20,51.25,2
ALU8469,19,37,48,20,54,56,47,40,40.12,2
ALU8470,6,12,27,2,0,27,13,5,11.5,1
ALU8471,33,28,41,0,20,26,22,31,25.12,1
ALU8472,31,18,30,41,20,23,24,13,25.0,1
ALU8473,47,59,43,33,57,53,61,41,49.25,2
ALU8474,31,35,23,42,34,24,7,37,29.12,1
ALU8475,76,71,81,94,81,81,76,72,79.0,4
ALU8476,66,76,55,100,80,96,60,63,74.5,3
ALU8477,29,25,16,20,15,6,13,25,18.62,1
ALU8478,61,56,44,70,70,77,52,73,62.88,3
ALU8479,51,59,65,60,53,65,75,78,63.25,3
ALU8480,84,99,79,84,92,93,100,81,89.0,4
ALU8481,0,0,4,0,23,0,0,3,3.75,1
ALU8482,30,10,29,45,42,43,33,14,30.75,1
ALU8483,79,73,84,64,96,100,78,75,81.12,4
ALU8484,91,61,69,90,98,91,91,75,83.25,4
ALU8485,62,86,55,39,94,85,83,69,71.62,3
ALU8486,52,44,79,80,81,80,75,96,73.38,3
ALU8487,16,18,6,4,6,0,11,31,11.5,1
ALU8488,52,63,57,60,63,36,78,58,58.38,2
ALU8489,31,21,25,12,25,24,30,13,22.62,1
ALU8490,14,11,18,16,26,0,11,7,12.88,1
ALU8491,70,81,82,89,79,94,66,73,79.25,4
ALU8492,21,17,9,19,10,13,44,22,19.38,1
ALU8493,62,62,51,74,50,49,38,54,55.0,2
ALU8494,89,50,84,80,99,74,81,92,81.12,4
ALU8495,25,7,52,11,29,31,22,20,24.62,1
ALU8496,89,100,79,100,97,90,100,96,93.88,5
ALU8497,79,95,90,87,92,89,79,86,87.12,4
ALU8498,64,66,51,47,38,76,51,34,53.38,2
ALU8499,29,24,4,27,19,39,4,16,20.25,1
ALU8500,40,31,42,30,38,44,31,36,36.5,1
ALU8501,41,38,38,37,21,46,53,41,39.38,1
ALU8502,38,67,4,20,32,25,29,11,28.25,1
ALU8503,39,53,38,54,29,25,53,27,39.75,1
ALU8504,100,99,84,89,83,87,82,83,88.38,4
ALU8505,28,19,17,8,26,24,21,37,22.5,1
ALU8506,71,79,79,65,80,70,86,78,76.0,4
ALU8507,0,17,0,11,23,4,17,0,9.0,1
ALU8508,60,64,54,84,58,81,90,59,68.75,3
ALU8509,90,76,100,84,100,100,91,71,89.0,4
ALU8510,38,57,5,15,22,19,20,10,23.25,1
ALU8511,35,25,6,56,17,26,22,0,23.38,1
ALU8512,62,93,50,66,70,52,53,75,65.12,3
ALU8513,90,71,90,67,62,78,70,83,76.38,4
ALU8514,49,63,59,68,65,95,81,45,65.62,3
ALU8515,37,54,36,11,42,28,42,49,37.38,1
ALU8516,19,32,22,26,27,39,26,57,31.0,1
ALU8517,71,93,98,100,81,100,82,88,89.12,4
ALU8518,86,70,87,100,82,86,91,75,84.62,4
ALU8519,31,56,49,39,43,53,52,45,46.0,2
ALU8520,79,73,96,84,87,100,66,97,85.25,4
ALU8521,46,38,50,67,42,31,33,64,46.38,2
ALU8522,54,35,34,43,18,27,39,42,36.5,1
ALU8523,4,25,22,32,26,0,3,6,14.75,1
ALU8524,52,20,72,51,49,54,21,46,45.62,2
ALU8525,54,50,60,41,42,38,41,52,47.25,2
ALU8526,17,21,8,0,0,15,11,8,10.0,1
ALU8527,40,26,28,64,58,65,46,39,45.75,2
ALU8528,61,77,84,27,72,65,69,78,66.62,3
ALU8529,54,56,76,54,73,54,54,40,57.62,2
ALU8530,49,56,65,37,55,72,66,67,58.38,2
ALU8531,91,100,88,100,93,87,90,100,93.62,5
ALU8532,21,0,40,31,0,0,21,3,14.5,1
ALU8533,49,66,65,42,59,78,24,56,54.88,2
ALU8534,82,68,90,100,79,84,54,53,76.25,4
ALU8535,38,45,54,78,33,48,64,61,52.62,2
ALU8536,35,17,32,37,35,27,39,47,33.62,1
ALU8537,23,28,24,44,10,27,28,40,28.0,1
ALU8538,70,82,83,73,95,84,74,51,76.5,4
ALU8539,45,42,46,42,49,48,42,54,46.0,2
ALU8540,91,85,89,92,81,86,68,59,81.38,4
ALU8541,28,55,51,45,72,45,29,63,48.5,2
ALU8542,79,35,68,42,46,60,67,57,56.75,2
ALU8543,80,70,78,60,96,74,94,84,79.5,4
ALU8544,71,77,75,60,83,52,62,70,68.75,3
ALU8545,36,18,33,49,36,44,32,41,36.12,1
ALU8546,33,34,27,45,60,58,37,44,42.25,2
ALU8547,82,70,73,47,82,100,90,79,77.88,4
ALU8548,37,27,43,47,13,27,39,51,35.5,1
ALU8549,40,39,51,62,38,53,41,43,45.88,2
ALU8550,24,0,5,1,0,34,0,24,11.0,1
ALU8551,94,81,93,100,73,100,76,67,85.5,4
ALU8552,32,12,26,28,10,5,22,14,18.62,1
ALU8553,64,73,72,44,60,58,57,56,60.5,3
ALU8554,35,60,32,30,54,64,34,53,45.25,2
ALU8555,39,37,33,35,33,38,71,48,41.75,2
ALU8556,70,94,71,62,62,65,66,58,68.5,3
ALU8557,21,8,30,0,24,3,8,13,13.38,1
ALU8558,43,70,58,44,56,70,56,56,56.62,2
ALU8559,74,100,72,64,69,37,66,79,70.12,3
ALU8560,95,81,63,100,88,67,78,84,82.0,4
ALU8561,17,0,15,24,25,5,43,21,18.75,1
ALU8562,95,87,77,71,86,100,90,67,84.12,4
ALU8563,68,54,64,56,73,67,44,84,63.75,3
ALU8564,93,80,66,92,71,81,79,99,82.62,4
ALU8565,40,78,44,41,42,45,49,49,48.5,2
ALU8566,45,35,41,43,73,33,35,61,45.75,2
ALU8567,87,92,98,77,57,100,82,96,86.12,4
ALU8568,70,72,75,94,79,80,74,76,77.5,4
ALU8569,42,40,38,20,33,54,40,62,41.12,2
ALU8570,32,40,33,10,30,19,30,1,24.38,1
ALU8571,58,45,34,23,46,39,48,16,38.62,1
ALU8572,43,36,68,20,50,26,26,29,37.25,1
ALU8573,37,21,41,15,26,27,29,35,28.88,1
ALU8574,40,33,29,45,19,44,25,31,33.25,1
ALU8575,72,100,86,100,67,84,79,83,83.88,4
ALU8576,9,0,0,16,11,16,1,10,7.88,1
ALU8577,90,94,80,69,87,66,65,61,76.5,4
ALU8578,19,38,26,8,14,45,26,2,22.25,1
ALU8579,47,56,35,0,35,23,19,16,28.88,1
ALU8580,20,15,17,13,11,8,31,0,14.38,1
ALU8581,14,46,37,34,25,32,40,13,30.12,1
ALU8582,77,59,69,62,88,59,55,54,65.38,3
ALU8583,86,74,89,65,96,86,100,64,82.5,4
ALU8584,28,36,37,2,33,25,43,21,28.12,1
ALU8585,39,51,52,49,56,48,40,61,49.5,2
ALU8586,36,45,44,48,40,49,49,53,45.5,2
ALU8587,78,46,87,100,72,73,84,70,76.25,4
ALU8588,72,67,90,59,66,49,57,63,65.38,3
ALU8589,63,33,60,45,53,53,63,77,55.88,2
ALU8590,83,72,51,65,62,51,42,58,60.5,3
ALU8591,95,78,88,71,86,79,84,66,80.88,4
ALU8592,14,0,11,20,6,0,24,1,9.5,1
ALU8593,31,80,55,63,27,19,20,33,41.0,2
ALU8594,82,100,87,66,99,92,83,74,85.38,4
ALU8595,73,87,67,63,66,82,85,72,74.38,3
ALU8596,47,86,37,77,61,70,58,71,63.38,3
ALU8597,58,64,44,58,44,45,62,34,51.12,2
ALU8598,43,24,50,38,27,36,28,41,35.88,1
ALU8599,57,38,54,57,42,56,40,65,51.12,2
ALU8600,74,78,62,75,49,79,61,70,68.5,3
ALU8601,33,11,58,49,28,16,45,57,37.12,1
ALU8602,78,68,82,73,73,47,76,76,71.62,3
ALU8603,75,49,73,82,73,100,87,72,76.38,4
ALU8604,9,20,33,43,22,0,30,44,25.12,1
ALU8605,50,58,25,40,46,59,47,52,47.12,2
ALU8606,53,45,47,41,50,61,29,73,49.88,2
ALU8607,71,80,70,94,56,78,50,40,67.38,3
ALU8608,27,56,41,33,38,12,36,60,37.88,1
ALU8609,65,60,67,61,53,49,74,74,62.88,3
ALU8610,85,100,81,95,56,83,100,90,86.25,4
ALU8611,31,45,40,46,44,68,71,29,46.75,2
ALU8612,74,100,100,73,78,100,98,97,90.0,5
ALU8613,93,85,95,98,100,98,98,100,95.88,5
ALU8614,15,38,21,0,17,0,9,0,12.5,1
ALU8615,26,41,1,58,25,28,15,33,28.38,1
ALU8616,97,100,80,94,92,87,91,81,90.25,5
ALU8617,89,92,97,74,86,91,89,99,89.62,4
ALU8618,19,0,0,6,30,0,36,0,11.38,1
ALU8619,4,13,12,20,0,10,13,24,12.0,1
ALU8620,37,0,10,0,24,0,16,18,13.12,1
ALU8621,95,89,82,100,86,56,84,100,86.5,4
ALU8622,44,24,12,0,21,24,27,34,23.25,1
ALU8623,53,85,68,66,37,79,51,54,61.62,3
ALU8624,79,86,85,72,83,68,75,69,77.12,4
ALU8625,0,8,0,0,7,0,0,15,3.75,1
ALU8626,44,58,68,69,64,72,65,58,62.25,3
ALU8627,20,9,39,21,34,47,25,32,28.38,1
ALU8628,73,83,78,100,82,84,78,77,81.88,4
ALU8629,34,32,42,5,50,19,24,5,26.38,1
ALU8630,61,52,78,76,66,86,100,67,73.25,3
ALU8631,67,47,75,60,66,47,67,57,60.75,3
ALU8632,37,17,16,30,24,17,15,29,23.12,1
ALU8633,7,9,0,17,10,16,0,7,8.25,1
ALU8634,62,34,21,10,38,18,22,34,29.88,1
ALU8635,19,15,23,35,27,36,27,60,30.25,1
ALU8636,76,82,73,97,85,94,98,73,84.75,4
ALU8637,71,85,73,85,76,100,100,78,83.5,4
ALU8638,55,47,45,39,56,40,43,72,49.62,2
ALU8639,37,51,80,34,40,52,63,45,50.25,2
ALU8640,44,68,55,68,74,70,57,71,63.38,3
ALU8641,78,76,78,100,88,70,84,68,80.25,4
ALU8642,58,25,21,55,42,38,40,40,39.88,1
ALU8643,32,45,56,50,29,34,23,35,38.0,1
ALU8644,15,34,13,45,35,34,20,44,30.0,1
ALU8645,41,51,44,46,42,24,61,38,43.38,2
ALU8646,62,21,53,47,45,27,61,49,45.62,2
ALU8647,38,33,47,60,46,17,39,34,39.25,1
ALU8648,3,43,32,0,0,0,21,22,15.12,1
ALU8649,84,47,78,81,73,52,71,83,71.12,3
ALU8650,34,20,23,46,10,20,19,33,25.62,1
ALU8651,35,22,35,21,33,20,30,11,25.88,1
ALU8652,32,46,56,56,55,9,58,26,42.25,2
ALU8653,10,3,17,15,40,11,15,23,16.75,1
ALU8654,58,60,69,58,54,34,53,40,53.25,2
ALU8655,41,13,35,33,35,35,56,45,36.62,1
ALU8656,49,46,44,53,25,35,44,65,45.12,2
ALU8657,68,43,55,51,60,72,43,42,54.25,2
ALU8658,5,10,18,0,8,21,25,30,14.62,1
ALU8659,27,31,13,6,4,9,19,7,14.5,1
ALU8660,73,80,96,100,81,80,96,100,88.25,4
ALU8661,52,51,25,54,32,34,43,58,43.62,2
ALU8662,37,49,29,4,32,62,41,40,36.75,1
ALU8663,0,27,16,29,8,3,7,18,13.5,1
ALU8664,43,31,48,29,58,56,51,61,47.12,2
ALU8665,40,68,66,70,60,66,73,38,60.12,3
ALU8666,55,55,59,78,57,45,63,62,59.25,2
ALU8667,60,62,52,70,80,41,56,59,60.0,3
ALU8668,28,3,21,3,22,13,24,22,17.0,1
ALU8669,34,36,34,14,22,37,31,22,28.75,1
ALU8670,94,64,80,89,70,52,82,78,76.12,4
ALU8671,93,98,84,69,95,94,72,100,88.12,4
ALU8672,22,46,13,6,6,29,18,1,17.62,1
ALU8673,63,64,43,59,53,70,42,25,52.38,2
ALU8674,17,45,8,12,19,34,6,18,19.88,1
ALU8675,0,0,0,35,2,14,24,25,12.5,1
ALU8676,36,45,38,15,25,37,30,21,30.88,1
ALU8677,3,0,7,0,27,0,14,10,7.62,1
ALU8678,93,65,75,54,60,54,79,85,70.62,3
ALU8679,67,79,45,58,50,27,65,72,57.88,2
ALU8680,39,8,2,33,13,19,14,27,19.38,1
ALU8681,6,22,0,0,16,12,6,11,9.12,1
ALU8682,83,92,100,72,93,79,65,91,84.38,4
ALU8683,16,36,19,20,29,25,9,15,21.12,1
ALU8684,68,40,67,90,55,70,75,69,66.75,3
ALU8685,23,43,37,42,38,15,35,24,32.12,1
ALU8686,32,55,40,48,48,58,69,80,53.75,2
ALU8687,25,49,50,70,35,37,31,48,43.12,2
ALU8688,0,0,9,13,0,5,17,22,8.25,1
ALU8689,39,30,9,0,27,0,4,20,16.12,1
ALU8690,40,25,15,0,21,6,32,31,21.25,1
ALU8691,29,13,41,53,47,35,43,43,38.0,1
ALU8692,77,50,73,32,64,66,58,56,59.5,2
ALU8693,38,1,20,37,37,29,36,36,29.25,1
ALU8694,0,0,37,0,0,34,18,0,11.12,1
ALU8695,47,59,40,72,59,65,46,64,56.5,2
ALU8696,53,62,66,62,64,59,45,45,57.0,2
ALU8697,99,94,67,62,100,93,100,100,89.38,4
ALU8698,45,42,56,74,69,77,55,37,56.88,2
ALU8699,46,64,51,71,37,67,24,41,50.12,2
ALU8700,49,56,43,33,61,61,51,62,52.0,2
ALU8701,93,89,100,74,76,100,93,100,90.62,5
ALU8702,77,93,84,88,91,66,78,69,80.75,4
ALU8703,28,19,30,46,25,33,32,21,29.25,1
ALU8704,24,29,31,68,22,73,22,40,38.62,1
ALU8705,48,34,21,44,30,39,23,55,36.75,1
ALU8706,46,42,65,93,57,48,35,37,52.88,2
ALU8707,61,81,84,72,75,73,56,35,67.12,3
ALU8708,56,57,54,57,57,52,54,71,57.25,2
ALU8709,9,9,18,0,11,36,25,9,14.62,1
ALU8710,55,68,52,60,72,82,66,57,64.0,3
ALU8711,99,85,95,80,59,76,94,78,83.25,4
ALU8712,27,42,29,20,41,5,44,58,33.25,1
ALU8713,60,65,77,18,61,53,63,73,58.75,2
ALU8714,44,60,52,31,39,44,51,54,46.88,2
ALU8715,100,94,97,100,100,83,90,87,93.88,5
ALU8716,64,54,68,82,53,97,75,87,72.5,3
ALU8717,55,31,41,53,53,48,26,76,47.88,2
ALU8718,88,84,94,53,44,79,68,54,70.5,3
ALU8719,85,80,66,90,87,62,92,95,82.12,4
ALU8720,37,52,36,79,42,41,42,49,47.25,2
ALU8721,27,50,33,58,3,43,57,32,37.88,1
ALU8722,74,72,73,79,83,100,85,56,77.75,4
ALU8723,38,25,18,9,11,22,7,30,20.0,1
ALU8724,36,26,47,71,49,52,37,48,45.75,2
ALU8725,91,88,93,100,73,100,72,80,87.12,4
ALU8726,55,78,69,43,65,84,65,90,68.62,3
ALU8727,26,32,38,9,18,52,49,42,33.25,1
ALU8728,19,10,24,0,28,19,21,0,15.12,1
ALU8729,51,76,31,28,31,59,30,44,43.75,2
ALU8730,31,29,10,46,26,10,31,14,24.62,1
ALU8731,23,10,24,36,19,1,29,40,22.75,1
ALU8732,74,82,81,78,55,99,80,98,80.88,4
ALU8733,38,26,25,25,34,33,35,41,32.12,1
ALU8734,39,29,18,88,40,27,62,45,43.5,2
ALU8735,46,46,32,40,62,18,38,48,41.25,2
ALU8736,85,80,100,91,88,71,89,82,85.75,4
ALU8737,60,63,22,31,36,70,38,48,46.0,2
ALU8738,4,19,20,52,0,10,2,1,13.5,1
ALU8739,4,8,7,26,0,5,3,39,11.5,1
ALU8740,63,59,57,39,66,82,67,44,59.62,2
ALU8741,59,72,50,38,69,62,68,36,56.75,2
ALU8742,45,45,29,12,37,37,10,40,31.88,1
ALU8743,46,75,61,42,45,59,55,52,54.38,2
ALU8744,0,26,19,0,22,18,4,42,16.38,1
ALU8745,67,58,59,30,54,60,43,41,51.5,2
ALU8746,59,36,61,69,55,46,46,51,52.88,2
ALU8747,32,16,24,34,19,5,3,18,18.88,1
ALU8748,9,21,25,41,7,0,12,0,14.38,1
ALU8749,20,3,8,0,19,17,39,2,13.5,1
ALU8750,16,33,30,0,32,14,0,0,15.62,1
ALU8751,71,45,75,48,54,67,67,81,63.5,3
ALU8752,34,13,27,52,31,16,34,11,27.25,1
ALU8753,29,19,24,28,29,46,34,0,26.12,1
ALU8754,5,31,5,53,14,0,39,15,20.25,1
ALU8755,100,79,93,100,100,97,100,100,96.12,5
ALU8756,87,54,100,79,89,68,89,89,81.88,4
ALU8757,19,42,11,36,31,22,38,32,28.88,1
ALU8758,38,27,46,3,51,20,46,57,36.0,1
ALU8759,8,7,18,0,42,18,19,38,18.75,1
ALU8760,59,37,44,53,49,33,56,12,42.88,2
ALU8761,0,32,0,7,5,0,3,0,5.88,1
ALU8762,63,55,56,100,51,79,49,71,65.5,3
ALU8763,54,50,59,27,67,31,74,54,52.0,2
ALU8764,96,79,95,92,85,95,79,93,89.25,4
ALU8765,20,1,22,32,13,32,32,57,26.12,1
ALU8766,83,66,71,83,68,88,83,63,75.62,4
ALU8767,75,56,63,96,66,75,65,44,67.5,3
ALU8768,16,30,17,5,34,0,7,0,13.62,1
ALU8769,41,42,36,55,49,17,45,53,42.25,2
ALU8770,18,57,22,30,5,2,25,18,22.12,1
ALU8771,11,17,24,48,13,10,23,7,19.12,1
ALU8772,21,15,25,19,29,32,9,25,21.88,1
ALU8773,57,78,56,33,44,33,64,48,51.62,2
ALU8774,39,57,46,30,39,38,6,37,36.5,1
ALU8775,88,96,100,71,100,90,94,63,87.75,4
ALU8776,13,0,12,6,27,11,29,24,15.25,1
ALU8777,83,100,99,86,75,88,70,100,87.62,4
ALU8778,20,24,47,9,15,44,27,27,26.62,1
ALU8779,71,68,81,74,77,82,69,73,74.38,3
ALU8780,35,52,49,14,46,46,37,38,39.62,1
ALU8781,21,17,10,16,9,12,29,18,16.5,1
ALU8782,80,64,73,73,85,93,66,57,73.88,3
ALU8783,22,33,30,30,28,37,30,21,28.88,1
ALU8784,50,52,63,71,81,67,62,67,64.12,3
ALU8785,81,10,68,48,62,50,32,45,49.5,2
ALU8786,36,34,38,33,45,51,54,59,43.75,2
